name of the body,position x,position y,position z
uranus,-17.650348624811407,5.223181526464537,0.24804442582521374
neptune,17.91715803637955,23.908041740289818,-0.9040328776384428
sun,0.007909172753760118,-0.0055669719260889984,-0.00018010312848237348
jupiter,-0.7586152949930819,5.0990923435838,-0.00438673137218526
saturn,3.62049974261042,-9.378230031231743,0.018072964915228668
uranus,-17.70746651218433,5.021618518684692,0.2480396947056759
neptune,17.787960732827482,24.005397607290273,-0.9030632110584073
sun,0.008235987907745126,-0.005540611579915663,-0.00018558426208871586
jupiter,-1.1704453374118715,5.041711575695161,0.00506506559320274
saturn,3.8867693655382727,-9.264365494906512,0.005492181311742378
uranus,-17.766225636641387,4.804967573279809,0.2480004576112612
neptune,17.648962591647525,24.10893439657784,-0.9019952096848657
sun,0.008577615480945325,-0.005481128803949534,-0.00019139282367881688
jupiter,-1.6013917153915462,4.945053883818702,0.015108761787758844
saturn,4.167029251999591,-9.133947427958772,-0.007932541982498738
uranus,-17.82611164342641,4.573119703995113,0.24791964346330086
neptune,17.500050349534057,24.218488457009627,-0.9008229014320279
sun,0.008929685731643638,-0.005383650014420238,-0.00019745098589186836
jupiter,-2.0465838357399213,4.803546074474387,0.025658742551303893
saturn,4.460234921413525,-8.985362299268159,-0.022187498484959475
uranus,-17.88657315947021,4.325970119816991,0.24778971695001228
neptune,17.341104944680932,24.333884029006835,-0.8995399317915979
sun,0.009286817564975236,-0.0052436548146720325,-0.00020365746726550604
jupiter,-2.5000450322040444,4.611969740567462,0.03660317387476582
saturn,4.765180764872675,-8.81694483656022,-0.03725345341411626
uranus,-17.947021514634674,4.063420504424909,0.2476026834592272
neptune,17.172001867326475,24.45493302937499,-0.8981395674759731
sun,0.00964259284761769,-0.005057178791788964,-0.00020988624131874076
jupiter,-2.9546609685043377,4.365677670282081,0.0478023907195384
saturn,5.080484262653727,-8.626991750762754,-0.053104776793832326
uranus,-18.00683052588374,3.7853814498460703,0.24735009544454076
neptune,16.9926115353881,24.581434828061347,-0.8966147004686609
sun,0.009989565634562497,-0.004821033726910234,-0.0002159859631816575
jupiter,-3.402184529595841,4.060829155217928,0.0590880222843328
saturn,5.404569952374905,-8.413777690204071,-0.06970852805556711
uranus,-18.065336360395467,3.491775043215445,0.24702306043603797
neptune,16.802799695663655,24.713176017941723,-0.8949578525144365
sun,0.010319311139738718,-0.004533040111382597,-0.00022178024306413374
jupiter,-3.833282322200463,3.6946389216581768,0.07026299080365936
saturn,5.735653352447234,-8.175573670335016,-0.0870234960738653
uranus,-18.121837495271834,3.1825376046051246,0.24661225091880193
neptune,16.60242785110312,24.849930178833066,-0.893161180084932
sun,0.0106225184077361,-0.004192266046636784,-0.0002270688795344818
jupiter,-4.237627002130814,3.2656335594948986,0.0811025038084057
saturn,6.071725087183949,-7.910668236064874,-0.10499920004238054
uranus,-18.175594793367015,2.857622572981889,0.24610791631119974
neptune,16.391353714683888,24.991457637031644,-0.8912164798586736
sun,0.010889129745000243,-0.0037992660811534983,-0.00023163014745496588
jupiter,-4.6040387191385825,2.7739087767259156,0.09135614133917393
saturn,6.410535509151612,-7.617391622879268,-0.12357485840863133
uranus,-18.22583171674973,2.517003536652335,0.24549989727769722
neptune,16.169431690451976,25.13750522177721,-0.8891151947579251
sun,0.011108529192116707,-0.003356313272980015,-0.00023522421888588186
jupiter,-4.920678173735707,2.2213805316604986,0.10075112294904748
saturn,6.7495801722296624,-7.294143188461953,-0.14267833530235935
uranus,-18.271734701143625,2.160677404271227,0.24477764260425802
neptune,15.936513382317086,25.287806020139744,-0.8868484205878353
sun,0.011269781803556306,-0.0028676176630440665,-0.00023759778383781067
jupiter,-5.175293261045594,1.6120229869742855,0.10899682816838142
saturn,7.086086576633009,-6.939422386948943,-0.16222507659183655
uranus,-18.31245371574966,1.7886677127599229,0.2439302288457164
neptune,15.692448131207113,25.44207913191581,-0.8844069133262069
sun,0.011361925355856931,-0.0023395242362967594,-0.00023848993452823316
jupiter,-5.355521148130989,0.952086114312767,0.11579064170862001
saturn,7.417002686112131,-6.551863551038574,-0.182117050972075
uranus,-18.34710303224322,1.4010280691433088,0.24294638292524967
neptune,15.43708358119603,25.600029426206547,-0.8817810971145936
sun,0.011374316383390686,-0.001780683103426458,-0.00023763938393510392
jupiter,-5.449247950081937,0.2502854124273404,0.12082520333649922
saturn,7.7389878088809745,-6.130274730128078,-0.20224171542490052
uranus,-18.37476222358488,0.9978457236096652,0.2418145078351998
neptune,15.170266275215516,25.7613473014291,-0.8789610730033437
sun,0.01129703311855904,-0.0012021837671777928,-0.000234793107585705
jupiter,-5.445028911546588,-0.48204471718753095,0.12379716276431302
saturn,8.04840653853917,-5.6736808017896205,-0.22247102909541375
uranus,-18.39447740750301,0.5792452696126262,0.2405227115732736
neptune,14.89184228094586,25.92570845058825,-0.8759366285046425
sun,0.01112133886286686,-0.0006176436061553247,-0.00022971652521412602
jupiter,-5.332573030809448,-1.2308442208553916,0.1244175705769299
saturn,8.34132656995304,-5.181371024605698,-0.2426605452049829
uranus,-18.40526274269992,0.14539246207398948,0.2390588394668278
neptune,14.601657847454744,26.09277363370413,-0.8726972480085369
sun,0.01084021027088893,-4.3237735843561396e-05,-0.00022220537178412712
jupiter,-5.103297104231937,-1.9792806887256136,0.12242407259148169
saturn,8.613521337648402,-4.652951126898216,-0.2626486171612599
uranus,-18.406102181341723,-0.303501863555399,0.23741051009394304
neptune,14.299560093115124,26.262188459355166,-0.8692321241173567
sun,0.010448935533119265,0.0005023472156442862,-0.00021209943685697252
jupiter,-4.750954740156775,-2.7077809874526895,0.11759510818963216
saturn,8.860478569563208,-4.088399921199569,-0.28225576260152896
uranus,-18.395951482590043,-0.7671777983931998,0.23556515507941414
neptune,13.985397725285194,26.43358317734864,-0.8655301699537932
sun,0.009945786764379277,0.000998059551659488,-0.0001992983626832658
jupiter,-4.272345226018436,-3.394166551608205,0.10976632768611891
saturn,9.07741600419481,-3.488130290106087,-0.3012842377439108
uranus,-18.373740499449095,-1.2453223278688383,0.23351006308393008
neptune,13.659021792174784,26.606572484572176,-0.8615800324970463
sun,0.00933276791522435,0.0014207623403491194,-0.0001837796608190942
jupiter,-3.6681040490363874,-4.0139271762764945,0.0988494146622192
saturn,9.259305679112783,-2.8530541958458886,-0.31951788407517934
uranus,-18.338375761641885,-1.737565296875689,0.23123242828405055
neptune,13.320286467252524,26.780755346101408,-0.857370106999696
sun,0.008616432545984596,0.001745691250853767,-0.00016561899717004386
jupiter,-2.943569609114358,-4.540680215254257,0.08485338724286916
saturn,9.400908355145965,-2.1846511129038872,-0.33672231991392826
uranus,-18.288743385254328,-2.2434754065043836,0.22871940356360063
neptune,12.969049866464097,26.955714833634943,-0.8528885525349429
sun,0.0078087524437607725,0.001947148288307955,-0.00014501255027425905
jupiter,-2.109706712568778,-4.946876097592521,0.06790819890825694
saturn,9.49681978068947,-1.4850389593627809,-0.35264556042569944
uranus,-18.223712341966184,-2.7625562722615493,0.22595815853809237
neptune,12.605174898429826,27.131017983288555,-0.8481233087191812
sun,0.006927995144549856,0.0019995026249020847,-0.00012230078874152182
jupiter,-1.1840434638874162,-5.20482512765495,0.04828998210618219
saturn,9.54153060646336,-0.7570461978246465,-0.36701916066823476
uranus,-18.142138116994417,-3.2942425711741676,0.22293594244769152
neptune,12.22853014766191,27.306215674695686,-0.8430621136478558
sun,0.005999532233445388,0.0018785789663167685,-9.799224109505425e-05
jupiter,-0.19154028432261067,-5.288130361400431,0.026446471696598396
saturn,9.529501807947215,-0.004283282739892293,-0.3795599863247046
uranus,-18.042866778089977,-3.8378963059460434,0.21964015189495503
neptune,11.838990790675982,27.480842533221445,-0.8376925230724808
sun,0.005056447599919475,0.0015635113433434765,-7.278464027612238e-05
jupiter,0.8347454179565478,-5.173608856852932,0.0030199002331788537
saturn,9.45525742804551,0.7687889556129736,-0.38997272463310273
uranus,-17.924739470841423,-4.392803217786927,0.21605840336443735
neptune,11.436439544649879,27.654416856898216,-0.8320019308326899
sun,0.004139745346652702,0.0010391130639008429,-4.7579156236618735e-05
jupiter,1.8534082225470687,-4.843755357962143,-0.02113708963396534
saturn,9.31349627512926,1.55679707422785,-0.39795325179621477
uranus,-17.786597349619285,-4.95816938417576,0.21217861042836642
neptune,11.02076764797707,27.826440569443015,-0.8259775905385432
sun,0.003297878240120727,0.0002987436164924427,-2.3481374243077155e-05
jupiter,2.8151492621642777,-4.289729437376328,-0.04495912433127268
saturn,9.09922385151862,2.353402754243756,-0.40319297034994467
uranus,-17.62728694886302,-5.53311804231646,0.20798906550537202
neptune,10.5918758716346,27.996399200464598,-0.8196066384749476
sun,0.002585251821146172,-0.0006524795571668365,-1.7806502174280514e-06
jupiter,3.664297388352792,-3.5147081907321214,-0.06718810484794668
saturn,8.807905186695042,3.151265112905174,-0.40538421727400303
uranus,-17.445665995464886,-6.11668668263215,0.2034785259937472
neptune,10.149675559686782,28.163761893821544,-0.8128761176736583
sun,0.0020593510735080352,-0.0017944833163854098,1.610157256425729e-05
jupiter,4.341766827850626,-2.5372301919820925,-0.08642537786592257
saturn,8.435638343057466,3.942022937070051,-0.40422681685773715
uranus,-17.24060965895838,-6.707824459014151,0.19863630454788983
neptune,9.69408969642902,28.327981445281704,-0.8057730030746642
sun,0.0017762520330750079,-0.003089674883025141,2.8702405752106732e-05
jupiter,4.789700651812632,-1.3938833718367665,-0.10122435940120508
saturn,7.97934707798568,4.71630281751151,-0.3994358066348036
uranus,-17.011017231402402,-7.305389963614448,0.1934523632097042
neptune,9.22505399663631,28.488494371575914,-0.7982842276915494
sun,0.0017845857156917081,-0.004481868168996461,3.4649200247508245e-05
jupiter,4.9577304647373674,-0.14044173057255438,-0.11022580458222132
saturn,7.436989403485807,5.463759609638477,-0.3907502965000158
uranus,-16.755819222802938,-7.908149413751265,0.18791741104964887
neptune,8.742518014273976,28.6447210152921,-0.7903967097326424
sun,0.0021185270016999473,-0.005897621961701284,3.282331924099436e-05
jupiter,4.810254218481972,1.149512324844778,-0.11232638321137992
saturn,6.807776507514239,6.173155965783142,-0.37794333767599675
uranus,-16.473984850482886,-8.514775297071559,0.18202300491806256
neptune,8.246446264423406,28.796065694602937,-0.7820973807590775
sun,0.0027909701812259442,-0.007250634453471657,2.2532701422016613e-05
jupiter,4.333517909894381,2.389152782481569,-0.10685620974505895
saturn,6.092393791473296,6.832488418580466,-0.3608326333074643
uranus,-16.164529892269222,-9.123845518711265,0.17576165285839515
neptune,7.736819354458276,28.941916913826716,-0.773373215241419
sun,0.0037884573155034344,-0.008449148438031592,3.6579699784348757e-06
jupiter,3.540863902430228,3.4861111364374686,-0.09372841352651781
saturn,5.2932138283677075,7.429170002835775,-0.3392920938397335
uranus,-15.82652486448775,-9.733843091224653,0.16912691969025748
neptune,7.213635126001034,29.081647658315617,-0.764211262321492
sun,0.005069332506279698,-0.009405386746985394,-2.3264994937824263e-05
jupiter,2.4746052043559117,4.35228286942552,-0.07352173849902828
saturn,4.414493973145355,7.950283073022121,-0.31326481349816576
uranus,-15.459103477666472,-10.343156405025786,0.1621135342300714
neptune,6.676909820548876,29.214615798356785,-0.7545986810146699
sun,0.006565879678192875,-0.010045270229241048,-5.7050305097596016e-05
jupiter,1.2037316808176977,4.913907337531221,-0.04747056878673069
saturn,3.4625604369040692,8.382907401004903,-0.2827780318050229
uranus,-15.061471316591847,-10.950080114372463,0.15471749757756625
neptune,6.12667929477393,29.340164610578785,-0.7445227799718767
sun,0.00819010342482585,-0.01031650046322969,-9.595556304216077e-05
jupiter,-0.18219297859068453,5.119921217845749,-0.017362654477035888
saturn,2.4459712885055973,8.714494252852633,-0.24795766462823565
uranus,-14.632914687303419,-11.5528166715297,0.1469361918541839
neptune,5.563000311780159,29.457623388090248,-0.7339710616510587
sun,0.009841846275484057,-0.010193646160726537,-0.00013784014207449008
jupiter,-1.5815607661190854,4.947171130074936,0.01462946145399827
saturn,1.3756107496601568,8.93324940390393,-0.20903765956229792
uranus,-14.172809571063972,-12.149478539293394,0.13876848873113667
neptune,4.985951907279809,29.566308075198418,-0.7229312686697051
sun,0.01141755517997321,-0.009679860465737176,-0.00018035223590061208
jupiter,-2.8898953827192577,4.402091271713339,0.04614555408429746
saturn,0.2646718193757126,9.028537505224788,-0.16636402782263468
uranus,-13.68063062268314,-12.738091109175084,0.13021485702299898
neptune,4.39563678744001,29.66552187035923,-0.7113914291005353
sun,0.012818298790570901,-0.008805761569949248,-0.00022111139920391932
jupiter,-4.008211719885457,3.519398463931095,0.07482937405718904
saturn,-0.8714675334474798,8.991325284578977,-0.12039643544631642
uranus,-13.155960145802629,-13.316596349777374,0.12127746852518982
neptune,3.792182699067783,29.754555798292376,-0.6993398990168799
sun,0.013956306423803168,-0.0076264676560770924,-0.00025786631778539537
jupiter,-4.849798611585353,2.358849581380348,0.09849365272160382
saturn,-2.015463075715835,8.814640067319814,-0.07170742617031176
uranus,-12.598496969257244,-13.882857210090961,0.11196030107991785
neptune,3.1757437407949487,29.832689307667568,-0.686765403370217
sun,0.014759970407996436,-0.006217754838021721,-0.00028862257491216257
jupiter,-5.345363286497057,1.0010874829412888,0.1152525098644293
saturn,-3.14831965124567,8.494004926586664,-0.020977726045394784
uranus,-12.008065136428483,-14.434662813189032,0.10226923742555676
neptune,2.5465016243010843,29.89919095876371,-0.6736570776867047
sun,0.015177698732489319,-0.0046719811283170275,-0.0003117464393446199
jupiter,-5.446942940580927,-0.45674103040755937,0.1236272948817175
saturn,-4.249802561822887,8.027816905632884,0.031013305789593364
uranus,-11.38462230912134,-14.969734512413693,0.09221215746840743
neptune,1.9046669119941548,29.95331923707943,-0.6600045124913058
sun,0.01518118049745372,-0.0030939882217825183,-0.0003260563787537393
jupiter,-5.13117587299269,-1.9053652704621409,0.12263809316825583
saturn,-5.298933948432677,7.417641138104164,0.08340216802085677
uranus,-10.728267800951835,-15.485732965517292,0.08179901999473792
neptune,1.250480251050943,29.99432349958698,-0.6457978011091343
sun,0.014768582286627871,-0.0015967740346612448,-0.000330914711507834
jupiter,-4.4024810202846,-3.227979253627795,0.11189404333730285
saturn,-6.2745535320632,6.66839973423609,0.13526016667248497
uranus,-10.039250247816184,-15.980266505746085,0.07104192817756638
neptune,0.5842136106768875,30.02144504661291,-0.6310275906572269
sun,0.013967977489158016,-0.00029636004565109284,-0.0003263284738099666
jupiter,-3.296470351151793,-4.305637925864543,0.09169223390987365
saturn,-7.155916506292204,5.7884416939416745,0.18561594911500848
uranus,-9.317975155632944,-16.45090111127326,0.059955175075163465
neptune,-0.09382847911731851,30.033918310355748,-0.6156851357770026
sun,0.012840914966002254,0.0006950314413807951,-0.00031306098813089605
jupiter,-1.8835051554899427,-5.024386323513738,0.06312707682868292
saturn,-7.923298216030837,4.789488900778541,0.2334804823085193
uranus,-8.565012796356445,-16.895171840413514,0.04855527663962384
neptune,-0.7833076918484025,30.03097215271957,-0.5997623546814145
sun,0.01148538539762523,0.0012785645670409609,-0.0002927419016806309
jupiter,-0.2716284361853207,-5.2852483202873515,0.02819772869017796
saturn,-8.558575584143203,3.6864624471953995,0.27787319825553775
uranus,-7.781106572223428,-17.310594638301414,0.03686101556098432
neptune,-1.483850676359394,30.011831265771583,-0.5832518871506115
sun,0.01003645522684296,0.0013820828754270813,-0.00026794080628236323
jupiter,1.392930617375144,-5.018064509735767,-0.010122599914750532
saturn,-9.045758782338263,2.4972018693811915,0.31784803192181826
uranus,-6.967180827481131,-17.694677113998626,0.02489351148382433
neptune,-2.195047839105034,29.975717666153713,-0.5661471540923029
sun,0.008661571849174125,0.00097716046579946,-0.00024213753771808842
jupiter,2.9308120963421427,-4.199239876768333,-0.047925173704651935
saturn,-9.371452669525503,1.2420962213002833,0.3525182097334058
uranus,-6.124346639582691,-18.0449283509209,0.012676295512645675
neptune,-2.916452138843248,29.92185227000836,-0.5484424181568079
sun,0.007546562094471959,9.773207573684809e-05,-0.00021949098409582046
jupiter,4.144303183662311,-2.8711255096805828,-0.08061464583920978
saturn,-9.525234989806632,-0.0563504034135672,0.3810788807735597
uranus,-5.253905403855515,-18.358869300012692,0.00023535179321485992
neptune,-3.6475778960787193,29.849456528098916,-0.5301328446670917
sun,0.006869104803563703,-0.001145612910526817,-0.00020430955519222294
jupiter,4.8452084000928375,-1.1568462434215692,-0.10346960360511977
saturn,-9.499946065174177,-1.3739954675464436,0.4028269743702757
uranus,-4.357351215637239,-18.63404486995941,-0.012400883843314113
neptune,-4.387899623765844,29.757754094277878,-0.5112145618366235
sun,0.00676094794928816,-0.002565248575670861,-0.00020021146755095306
jupiter,4.894482228241672,0.7394487258505277,-0.11252705932521677
saturn,-9.2918916871038,-2.685555001271766,0.4171779697939698
uranus,-3.4363728243313845,-18.868037657310634,-0.025201554377132365
neptune,-5.13685089730502,29.64597250045868,-0.491684719043338
sun,0.007268510370817305,-0.003919016430929645,-0.00020915257407990478
jupiter,4.243529752670458,2.556305447748734,-0.1056047309128754
saturn,-8.90096636977188,-3.965102982052712,0.4236795369492604
uranus,-2.4928552425793304,-19.05848279585719,-0.03813342749438825
neptune,-5.893823304656405,29.513344829708597,-0.47154154214059085
sun,0.008328656898374363,-0.0049557450591417125,-0.00023069631780922372
jupiter,2.9595948326753034,4.022787044784472,-0.08306885063571683
saturn,-8.330707737105456,-5.18655985990249,0.4220222277029818
uranus,-1.5288807804812694,-19.20308348203061,-0.051160950910012604
neptune,-6.658165548888248,29.359111432821404,-0.45078438605290094
sun,0.00977373778883367,-0.005469986233081585,-0.00026189854927674013
jupiter,1.2204814508524073,4.91594278049106,-0.047957215797140136
saturn,-7.588294584566783,-6.3241622858405355,0.4120475584455475
uranus,-0.5467292723397084,-19.299626864985694,-0.06424631571525347
neptune,-7.429182787636883,29.18252182991807,-0.4294137879829028
sun,0.011365646067714173,-0.005344844103674104,-0.00029789033249880695
jupiter,-0.7211299070303919,5.105799949929157,-0.0053705525019883925
saturn,-6.6845012768917735,-7.352911283699711,0.39375392603170256
uranus,0.45112266177920396,-19.346000059196083,-0.07734952800950362
neptune,-8.20613621477982,28.98283702149072,-0.4074315286771358
sun,0.012843804696198165,-0.004568981051628758,-0.0003328800360680926
jupiter,-2.5879649738902306,4.573303820087365,0.03857576355941026
saturn,-5.633619841562189,-8.249000772352021,0.3673008403009196
uranus,1.4620034141944938,-19.340206092023234,-0.09042849003066801
neptune,-8.988242680804042,28.759332322018256,-0.38484070857478336
sun,0.013969010288660206,-0.003228846727483627,-0.0003611665625047603
jupiter,-4.124105870174221,3.4023034310791402,0.07781201895760904
saturn,-4.453358627276807,-8.990232195182035,0.3330119343641275
uranus,2.48304929842698,-19.280379663243657,-0.10343909298607362
neptune,-9.77467403036,28.51130041364911,-0.3616458331729251
sun,0.01455335694933328,-0.0014869563508902626,-0.0003778999360545444
jupiter,-5.126367752984911,1.7569245343417863,0.10711012319099486
saturn,-3.1647229942677675,-9.55642386553395,0.2913771317217517
uranus,3.5112085919296305,-19.16480265091591,-0.11633532472239014
neptune,-10.564556141507259,28.23805403734529,-0.33785288829879245
sun,0.014476424646525595,0.0004429001895685835,-0.0003795477857365734
jupiter,-5.4612946388448975,-0.1442704448529579,0.12257171720917195
saturn,-1.7918794908410198,-9.9298254221473,0.24305421777839545
uranus,4.543246724722487,-18.991919329951585,-0.12906939613117394
neptune,-11.356968075956846,27.93892814336634,-0.31346939427423864
sun,0.013693036852390362,0.0023179180788798033,-0.0003641627931188109
jupiter,-5.073331155965173,-2.051466604123777,0.12190797751370427
saturn,-0.3620005990842757,-10.095548460952068,0.18886989551603492
uranus,5.57575263497852,-18.76035127832693,-0.14159189061617522
neptune,-12.15094167349203,27.61328191141477,-0.2885044486293365
sun,0.012238097831355956,0.0038858225215931464,-0.0003315734572766605
jupiter,-3.9899437713109283,-3.703929487955294,0.10463929645328407
saturn,1.0949174600365676,-10.04202377104412,0.12982021182291892
uranus,6.605146357304401,-18.46891195016641,-0.15385194071551028
neptune,-12.945461559820266,27.260501071462883,-0.2629687716665078
sun,0.010231601953765362,0.0049050974856116375,-0.00028358149168604803
jupiter,-2.326934059167474,-4.851043897387785,0.07230219448550362
saturn,2.5462763920292,-9.761493053721182,0.06707003468372276
uranus,7.6276880479438205,-18.116620945011004,-0.16579743539105146
neptune,-13.739465393590795,26.880000635157167,-0.23687475987627116
sun,0.007883152563120457,0.005171115639125552,-0.0002241728620942812
jupiter,-0.2932562602378696,-5.2795222521681415,0.028670960555549123
saturn,3.9571571922226885,-9.250537615774551,0.0019510631768785642
uranus,8.639488997833999,-17.702718287287954,-0.17737526316479574
neptune,-14.531844241993412,26.47122795095817,-0.21023654506989223
sun,0.00549010937580537,0.004553162196898579,-0.00015963190171642787
jupiter,1.8108077012697827,-4.852011954950927,-0.020121546919812678
saturn,5.2907033007075706,-8.510642702147507,-0.06404240159950188
uranus,9.636525527643787,-17.22667999173033,-0.1885315965346666
neptune,-15.321443046908755,26.033665969988004,-0.18307005568342818
sun,0.003416947207816378,0.0030428004813084553,-9.828284274376272e-05
jupiter,3.6150935404457436,-3.5575598420753654,-0.06585209337942664
saturn,6.508696954055061,-7.5488335754227105,-0.12926179545103814
uranus,10.614655220175868,-16.68823726607678,-0.19921217954504689
neptune,-16.10706116228328,25.56683663119553,-0.15539307748916303
sun,0.002039654501833387,0.0008013986207210617,-4.9446275702004094e-05
jupiter,4.737548923878225,-1.5611418539644126,-0.09929497900051425
saturn,7.572358102077667,-6.378498903255347,-0.19192108906968114
uranus,11.569630700910254,-16.087398254569337,-0.2093624837066143
neptune,-16.887452929271866,25.070304276623435,-0.12722531155288952
sun,0.0016493428719191671,-0.0018245617215126267,-2.1348373977763524e-05
jupiter,4.884939378579577,0.7805618474272511,-0.11240392381019935
saturn,8.443173177554668,-5.020252127168041,-0.250123116215745
uranus,12.49710790277923,-15.424463896990884,-0.21892769816859298
neptune,-17.66132824306766,24.543678984044224,-0.09858842721888926
sun,0.0023428522150332662,-0.004358423678861541,-1.844327924418457e-05
jupiter,3.9671173984779693,2.9768763119941517,-0.10110632216003829
saturn,9.083913970348556,-3.5024982169822616,-0.3018934254107098
uranus,13.392655522437945,-14.700034876786798,-0.22785279527446112
neptune,-18.427353094754483,23.98661968379334,-0.06950610756286353
sun,0.003963640034376165,-0.006322162224097792,-3.954651336301664e-05
jupiter,2.1584759546797256,4.538163682297257,-0.06724350851559506
saturn,9.460158126397578,-1.8618540547796496,-0.3452293346830561
uranus,14.251771118106069,-13.915017836024877,-0.2360828069825791
neptune,-19.184150187590234,23.398836963645255,-0.04000408492255413
sun,0.006141667539376336,-0.0073804262015335015,-7.811311647027299e-05
jupiter,-0.14441134895730695,5.126767362832357,-0.0182582741540333
saturn,9.542240615294867,-0.14342101235961596,-0.37817059109403345
uranus,15.0699015480259,-13.07063566928244,-0.2435632048147764
neptune,-19.930299939283266,22.780095627292603,-0.010110166038022466
sun,0.008410752304714018,-0.007422070144599302,-0.00012450524060088488
jupiter,-2.4463896319778873,4.642367110057105,0.03520815046251119
saturn,9.307555875393442,1.5993405640250047,-0.39889301110349235
uranus,15.842464838714674,-12.168440279111271,-0.2502402834048572
neptune,-20.66434234567627,22.130217404246377,0.02014574817384995
sun,0.010332875694460513,-0.006554528671968321,-0.00016877699309693632
jupiter,-4.2846905241021025,3.21586009662116,0.08226768644374793
saturn,8.743141822256362,3.3053707003738717,-0.40582494110696266
uranus,16.56487258848143,-11.210325492217201,-0.2560615226236043
neptune,-21.384779836626194,21.44908452252272,0.050731635329840756
sun,0.011579422400065919,-0.005045485929972979,-0.00020271448335231423
